Id,SalePrice
1653,127832.42716410069
1654,147548.2408084485
1655,141998.11213595318
1656,143905.57501082795
1657,145925.70568989014
1658,145544.48158230868
1659,109113.19131196068
1660,164191.95666142413
1661,334965.8520131747
1662,281216.6274246088
1663,282467.84879168763
1664,427213.4092578072
1665,235755.9056831343
1666,226634.02803644995
1667,314856.31419753435
1668,246171.81446355206
1669,244998.15284030102
1670,260921.84720630426
1671,253752.9186835955
1672,339405.2202037005
1673,255511.27866259753
1674,217687.15777851097
1675,196537.27223322546
1676,192676.98978505144
1677,199876.59189459265
1678,371522.69970811356
1679,292397.62926914403
1680,252364.807279607
1681,201662.1624072305
1682,250898.8426036644
1683,180312.06038074754
1684,166825.48921694374
1685,163005.37941051356
1686,171099.03581978896
1687,156978.2746529696
1688,175852.5360436746
1689,172156.89852202413
1690,175515.9326851807
1691,165279.5218329864
1692,213050.0709569742
1693,152901.40299052736
1694,171755.00411737908
1695,148227.33410166975
1696,253109.80431464297
1697,152603.61356211785
1698,278983.4178851305
1699,261382.75251941502
1700,226142.50864531062
1701,227689.57061621413
1702,222410.78590592634
1703,225307.4011599623
1704,236630.88069330735
1705,202264.90754791306
1706,317705.0311403816
1707,191364.65380152815
1708,187526.2087772113
1709,231840.68083747232
1710,193622.43490350834
1711,219526.35212543668
1712,224984.52176246
1713,220656.99719624053
1714,193314.95154023133
1715,178907.63895493114
1716,169967.7243589506
1717,165470.15819870532
1718,137963.52426846762
1719,180749.1758844711
1720,209354.09310343163
1721,169792.1888018251
1722,140550.1441770825
1723,175351.56334033955
1724,186532.24845634756
1725,207125.10039203163
1726,186756.17170910182
1727,160500.32215423443
1728,181037.7559293547
1729,167105.98751993882
1730,167550.4263867124
1731,127912.68687266498
1732,141064.7049090193
1733,123243.94915066281
1734,132143.00840716762
1735,147507.750866874
1736,120491.06025637397
1737,295743.85413704073
1738,221575.05964747127
1739,258021.96347772438
1740,207990.46528073485
1741,169816.11456661028
1742,165751.95849777287
1743,174696.383759253
1744,256117.89964114066
1745,177511.95716659984
1746,181866.34016343483
1747,213801.6917222721
1748,234790.35340907742
1749,174516.85918246006
1750,151235.57080922302
1751,219229.01391220413
1752,126106.62318075169
1753,161860.99868814944
1754,212019.03847749776
1755,170424.9739134449
1756,190544.36644656834
1757,126540.2893563396
1758,155472.98128994968
1759,181045.14208025564
1760,173228.78650831635
1761,165517.4254386634
1762,194228.80924977758
1763,170102.7817993305
1764,122993.9385504811
1765,174315.07633253187
1766,187437.41348088396
1767,228571.46027346456
1768,151196.494965171
1769,166687.5212556344
1770,160694.83613369777
1771,138659.3491548149
1772,141841.2415577253
1773,145990.80641457025
1774,169489.49057187495
1775,143933.3420446194
1776,133767.2587212618
1777,124652.40157801428
1778,144183.09169257747
1779,127517.54812499325
1780,188756.5763303938
1781,135251.26439280686
1782,109312.23588968183
1783,170786.59712241316
1784,136274.43298091856
1785,140389.20747426205
1786,157687.76109554953
1787,179361.11325224023
1788,95005.49032453833
1789,132794.05095452868
1790,108224.57483831834
1791,228012.09349086817
1792,158014.7200246987
1793,150578.85097502213
1794,160016.98521553073
1795,134917.51491097698
1796,131536.94076055364
1797,153497.49749013467
1798,125141.72181196633
1799,135498.40516141645
1800,125451.21790982517
1801,153304.5972904106
1802,149740.95933130736
1803,162483.97377589488
1804,154834.85563595706
1805,141995.63041957817
1806,146854.8801487041
1807,168592.7959523975
1808,150002.9096187351
1809,143475.35165575318
1810,156481.25991606564
1811,129036.40570737116
1812,131849.7266390475
1813,138321.13851072898
1814,119123.31054884315
1815,77998.87967753054
1816,114671.32320119237
1817,145577.87189513855
1818,171327.72812155398
1819,146257.906890636
1820,97326.85955433517
1821,127737.97726567349
1822,163706.6158397582
1823,119734.87764878862
1824,141054.6478165759
1825,155238.79142485943
1826,113606.9510224045
1827,119198.99563916033
1828,143766.52433867348
1829,142915.6476569124
1830,165284.58507022148
1831,166212.03442863552
1832,142819.5881837018
1833,154957.48537435985
1834,141862.45715616562
1835,180304.47973964518
1836,145515.90848310874
1837,127755.43520295873
1838,150083.9208625547
1839,153885.89226273805
1840,186131.78281743723
1841,167255.6638763326
1842,81148.21613208248
1843,154576.12567429637
1844,141808.35220572108
1845,155006.28791053483
1846,154260.77016077007
1847,168684.50768740836
1848,66436.53460861137
1849,136929.81096293003
1850,134216.57120672739
1851,163423.67363855793
1852,132962.60485200593
1853,154322.41617292643
1854,153851.3723719495
1855,152794.5799404614
1856,209476.19962368353
1857,164997.08174221512
1858,165816.75114916725
1859,143324.37470934098
1860,159341.10378050018
1861,142757.4440344868
1862,301557.48349024146
1863,298302.34767316084
1864,298341.15137903974
1865,242346.15658392082
1866,242316.3190281637
1867,210605.10291492907
1868,240350.403413333
1869,190987.85340877855
1870,207303.68195135333
1871,211310.2244175665
1872,173049.4425764325
1873,225959.67472781363
1874,153389.81432964772
1875,195194.9836808673
1876,192490.73405006249
1877,202240.31161612074
1878,198904.9581339676
1879,143500.12908642596
1880,153358.79530342697
1881,237681.70140916394
1882,221565.07609850075
1883,180816.19687220358
1884,186536.7444150469
1885,192881.20242274343
1886,237408.98070192343
1887,201769.30706122893
1888,236468.0826608534
1889,168928.2528321803
1890,153393.5962478724
1891,156460.11216892605
1892,126920.69875967887
1893,158300.60717160662
1894,164493.58634751185
1895,159099.22919258234
1896,145944.37980707982
1897,122767.46535562954
1898,121805.1685877367
1899,148386.63445592448
1900,161740.6572117044
1901,163090.9011748995
1902,144473.04671048932
1903,195639.80627896107
1904,135260.9194836297
1905,179930.709311406
1906,172301.73968339467
1907,208314.47366566965
1908,107680.29072835665
1909,138441.87721700734
1910,117818.0765262208
1911,206043.6847025583
1912,262126.42463735855
1913,190392.3282494656
1914,102458.35183013268
1915,227347.70631611813
1916,100824.63937209258
1917,229032.38952123502
1918,150773.53743684592
1919,181473.7107788999
1920,177019.5640487891
1921,315505.2424313937
1922,265138.1818499765
1923,227074.30336963735
1924,230754.48274910927
1925,207520.48938412336
1926,309552.00094445405
1927,145491.12813017383
1928,167969.28818642124
1929,137489.7226005383
1930,142434.17953322773
1931,156475.6082109587
1932,152530.0387923917
1933,182725.63421802985
1934,170047.94262417583
1935,168999.30828331946
1936,174658.58005203112
1937,173272.311057016
1938,164116.4523715188
1939,203550.25189927715
1940,185016.29899397728
1941,171979.69043399216
1942,163980.09538977797
1943,193259.66603597323
1944,285288.2463768235
1945,279855.1237827488
1946,155658.8014544879
1947,246938.63379458798
1948,181846.34781326726
1949,207317.29481077348
1950,189572.85078734043
1951,238235.80511896487
1952,231326.3131313662
1953,184558.71570402588
1954,192432.1776373817
1955,148180.31020693816
1956,272898.9149821825
1957,166131.35998102423
1958,211462.39742556325
1959,170736.0611302455
1960,124179.29880251324
1961,133423.33325431732
1962,117368.15271415628
1963,121533.69450260018
1964,131085.52630711938
1965,154644.277267968
1966,132150.72175394438
1967,241053.53797919198
1968,331722.46653435554
1969,285966.0604181677
1970,320074.64234713383
1971,345669.1503764371
1972,290921.63991590514
1973,234501.66149388242
1974,259019.4003420489
1975,370712.730844575
1976,241840.40872114096
1977,284967.56789985474
1978,279419.2983645128
1979,253825.0264546516
1980,191015.78787033734
1981,265346.32039278385
1982,204687.46681303013
1983,188344.6472380006
1984,169476.22976998048
1985,208512.01591691055
1986,202196.2879078521
1987,173685.04108389647
1988,166276.73724273144
1989,172828.50893311785
1990,191109.98030097614
1991,199359.06845789324
1992,190263.34278315442
1993,155846.31104863595
1994,212193.78076741577
1995,174105.2891706717
1996,224380.43311839204
1997,241663.91509198933
1998,275315.0225557496
1999,219899.03004837804
2000,255120.02575762194
2001,301144.13065430475
2002,212170.3286436315
2003,227600.63703570887
2004,226687.11487624404
2005,193050.8596601459
2006,188203.7230652196
2007,225867.36263509814
2008,177832.5403540237
2009,183202.9534340321
2010,182866.47588820476
2011,151158.55249962004
2012,163460.02157931676
2013,167059.90167975638
2014,179208.6951008201
2015,189245.51884052856
2016,182794.00232235502
2017,181466.28861194375
2018,144167.91757691736
2019,149956.9129645661
2020,142245.57751991338
2021,128033.79743181122
2022,210154.7782958671
2023,156445.9150949589
2024,234059.37348351645
2025,273696.55362735386
2026,161556.9140976568
2027,149415.12822161356
2028,156237.55151962573
2029,160739.26719955108
2030,211317.14238659583
2031,185356.95867508865
2032,188279.09799176035
2033,201226.80919747427
2034,153816.0100750862
2035,192046.23011541765
2036,178148.72536379032
2037,180329.54261932665
2038,230969.7589642638
2039,174777.68271707318
2040,249297.7757654249
2041,231645.8656322675
2042,188131.2261543856
2043,175009.395738486
2044,181271.55506626316
2045,204670.39027323484
2046,165269.5105698653
2047,147122.78058176767
2048,154040.99336708582
2049,171710.53508908593
2050,183793.8135199038
2051,111247.76885177239
2052,140154.70982568836
2053,146731.0197092782
2054,107473.05101414202
2055,159954.7811750431
2056,156641.09156222592
2057,124189.85848105811
2058,207286.6124740154
2059,152590.16805687227
2060,181067.68082004366
2061,169982.74539971817
2062,134497.4272426256
2063,120389.02889656967
2064,150054.9637928484
2065,136851.2386821875
2066,177942.09013243907
2067,135273.86174557544
2068,168624.01126084782
2069,111448.20227859341
2070,136539.4338870993
2071,127846.48029883564
2072,177635.2391631905
2073,145374.1033880122
2074,199880.98028797633
2075,187320.55243059326
2076,131666.8624187703
2077,152630.63980882286
2078,132471.86884088884
2079,151947.1340953966
2080,109861.86902567887
2081,124358.09286765243
2082,164391.47166854795
2083,148433.06372379544
2084,118418.3113462766
2085,130668.51737546116
2086,146160.65217971284
2087,152355.48957401456
2088,119756.33449775027
2089,98692.00699988697
2090,155216.34591077594
2091,139335.97111904516
2092,148589.05003488733
2093,154443.11515719863
2094,131998.52270566238
2095,148317.22074497552
2096,116021.03612845346
2097,129337.01752445629
2098,155481.1584506728
2099,83142.74106753389
2100,122934.68012376888
2101,145821.63394015716
2102,148049.71088930083
2103,122114.67828725734
2104,167085.27861057685
2105,145360.32877997856
2106,108498.7705331759
2107,213731.91089482664
2108,131307.6158326072
2109,126148.68252655983
2110,151908.92201922895
2111,146460.27457775656
2112,146776.23785427475
2113,131120.24089689783
2114,135437.5699835603
2115,157788.3422817007
2116,136621.14034079
2117,153341.3554565467
2118,126348.84373011513
2119,110299.29787077288
2120,135807.09789139038
2121,108143.95111431344
2122,126246.82755978759
2123,100723.62565144124
2124,159544.51916534736
2125,176097.33105605387
2126,164702.53519993555
2127,177835.17375186342
2128,170071.6144423809
2129,110331.07158768538
2130,155453.51797642058
2131,157918.12758822355
2132,142488.9885295384
2133,139965.0720055602
2134,139863.59969455248
2135,117402.22063286902
2136,122053.54537538104
2137,130044.88944720867
2138,153045.6939143864
2139,158005.14239609096
2140,154566.36863647093
2141,158855.1833981025
2142,132096.34841762745
2143,145960.95486593316
2144,168104.1207288205
2145,144928.89869762937
2146,179057.1505724672
2147,172534.32911343928
2148,156658.0740395576
2149,154879.03586507004
2150,200164.14485878777
2151,127622.16345039537
2152,196607.4617877906
2153,182882.81769619344
2154,126845.54533858848
2155,164336.34991476795
2156,237580.9805876318
2157,213263.83828020323
2158,209108.03867547266
2159,185948.5091631513
2160,166446.38528194214
2161,212967.13444276285
2162,312114.55911454035
2163,265662.78120881884
2164,210055.06471881302
2165,195898.65189829984
2166,152692.30369870696
2167,202927.4424417803
2168,196244.8404376135
2169,179792.38502667166
2170,204402.5330335468
2171,166883.54546997268
2172,155528.397965588
2173,170351.82568756727
2174,208448.02274774679
2175,242396.6238173165
2176,245432.06515180913
2177,220837.09929558582
2178,195733.09933500655
2179,137490.66587330066
2180,240986.7707605656
2181,180571.85016151975
2182,199385.6920221509
2183,179922.74431892176
2184,149401.02623999226
2185,152036.6303470071
2186,173005.05570398606
2187,167115.22803881488
2188,171086.93405677634
2189,314168.5389542675
2190,112215.15777332181
2191,124663.99016368124
2192,122186.09489419784
2193,130075.84681413513
2194,132765.23937206223
2195,135814.3886526963
2196,124730.48382452509
2197,153416.94534711403
2198,163928.264296808
2199,192008.3406925117
2200,159276.05232757126
2201,130435.22554502165
2202,177880.42995353285
2203,146794.66415332313
2204,174095.72234284988
2205,117180.14301215523
2206,154730.84181104504
2207,187327.2763926848
2208,223666.7223439815
2209,212971.34281795012
2210,115144.51769556929
2211,133409.9150807341
2212,137965.1096978992
2213,128434.71423111219
2214,144882.23049561196
2215,122755.54500232392
2216,172113.0541539325
2217,89100.01758764585
2218,116473.91857833721
2219,80249.68737642092
2220,113500.96219091988
2221,227663.07874680933
2222,217517.2961293774
2223,249274.03602377372
2224,198208.85285740942
2225,154078.7526754264
2226,213295.46591423688
2227,206044.95670779535
2228,244060.86438477464
2229,227896.3362808605
2230,159646.65009042833
2231,215302.68008185754
2232,198225.0950519054
2233,211545.1528037678
2234,227654.2002233865
2235,210021.18164750212
2236,259027.45401646855
2237,286364.94269610813
2238,218844.87446150932
2239,119923.4795611464
2240,165809.0018547119
2241,190397.89977630542
2242,142440.4957976386
2243,154526.5796376766
2244,129936.74876917448
2245,111766.23326149743
2246,153407.3913876341
2247,138551.1980002365
2248,131510.55023599474
2249,127899.97750177147
2250,141930.69401735874
2251,163875.4307392619
2252,187168.74508674268
2253,146338.64091811402
2254,157628.04622560134
2255,190807.23526611266
2256,157921.270078281
2257,204021.81889761623
2258,153187.6586644452
2259,167918.4681913772
2260,167237.5816569831
2261,173798.03792192697
2262,186267.58458831452
2263,295216.4367410084
2264,360988.6964718846
2265,188953.3333066369
2266,234524.30237768719
2267,280685.25734159903
2268,322065.77221930516
2269,164770.38637963866
2270,181963.90260567493
2271,210039.43576512497
2272,229802.24963472714
2273,178805.07136746243
2274,185589.58708128432
2275,193391.48726953837
2276,192941.52033469483
2277,215534.8872280169
2278,164922.1147378689
2279,133014.54713479878
2280,130583.34481465624
2281,162841.0777522831
2282,185464.63666938897
2283,131946.95948048643
2284,127535.53547023969
2285,131440.26039158637
2286,135322.30296324927
2287,275438.8040162831
2288,221091.6144885713
2289,297779.44198676094
2290,307567.13466046937
2291,256361.15983273537
2292,310992.06741813535
2293,344069.755605763
2294,303740.19756400667
2295,368472.71123319434
2296,256614.48164598848
2297,245092.11768043612
2298,257370.38334541844
2299,302292.9545250315
2300,270523.6159427086
2301,233935.67107744006
2302,233077.54689637184
2303,208645.54836441192
2304,214895.88885787968
2305,190263.48055217264
2306,193371.93626707827
2307,199038.91368989047
2308,207065.34313880382
2309,225108.83475672366
2310,189748.33506899263
2311,197017.16811814852
2312,164259.18958856506
2313,159100.2074797442
2314,154200.08304615555
2315,157492.34721013752
2316,172369.60163974797
2317,186192.7687957815
2318,160267.04474608274
2319,159657.09723070878
2320,161889.09787987638
2321,212488.34750446334
2322,171117.6757453519
2323,161278.00247163023
2324,156851.20212877367
2325,183039.27869293015
2326,151788.22371836755
2327,185676.64615699847
2328,191172.39116455035
2329,173928.62736922328
2330,167460.5971793462
2331,283307.0449677803
2332,288011.62897088256
2333,260574.2157178102
2334,227387.43692537936
2335,216560.38458010298
2336,259900.11175011407
2337,187048.30911038534
2338,235765.98982944072
2339,203360.2458668738
2340,284386.9334652998
2341,217841.837628634
2342,202159.03666779737
2343,208214.82135493116
2344,201020.46114363792
2345,210230.96880781552
2346,184234.07642509782
2347,183585.99949760904
2348,202372.55552600417
2349,175695.50402444732
2350,236708.9959141474
2351,209292.43718690146
2352,218329.67488003644
2353,233155.66595376196
2354,137372.16983493086
2355,136464.9738098242
2356,163155.04820586607
2357,178962.84040857098
2358,186110.56182094914
2359,136323.01876174344
2360,125736.74612148234
2361,157419.65562853758
2362,224663.691768284
2363,152020.25972745856
2364,179089.7140304101
2365,191505.86605708994
2366,164063.04219535345
2367,184183.72183838562
2368,179165.1054677759
2369,192447.72299558617
2370,158000.67962243484
2371,152149.93240508472
2372,181444.96043877292
2373,206746.96969874256
2374,236809.5656582757
2375,194795.2000496288
2376,248080.31625417108
2377,284678.55980681005
2378,153164.2218630381
2379,223110.8829033591
2380,156789.1490824302
2381,180090.00973096676
2382,190496.6706043859
2383,190825.5844696615
2384,216453.6709262733
2385,171305.17252279219
2386,148903.5908562072
2387,144178.71868586767
2388,162967.30292715956
2389,135483.27703959146
2390,159031.43328715998
2391,153050.03177398865
2392,122052.66647217405
2393,165158.04206571
2394,140265.25111060747
2395,208901.2293861433
2396,156047.45813405965
2397,210785.25235126322
2398,128531.37328668832
2399,86239.10915897442
2400,86718.8911938585
2401,131172.7658236518
2402,142873.2499595958
2403,167266.77553914912
2404,159572.0344810941
2405,167889.34885405714
2406,152078.01359347478
2407,133436.11889685743
2408,150327.99067969335
2409,132530.8997674364
2410,191532.3481867593
2411,123023.4257891014
2412,160626.66167817073
2413,131774.1455579126
2414,149124.99588660337
2415,154774.79236858984
2416,136453.99493551344
2417,138601.11915164796
2418,141103.03657009022
2419,135250.19560889457
2420,137374.08493516262
2421,164497.78057633433
2422,134895.724477471
2423,150227.04291143073
2424,150205.09663338686
2425,277263.139783942
2426,174637.66643403127
2427,154871.33348768693
2428,181259.61209847004
2429,129704.7664825969
2430,140788.06161108307
2431,118870.13727149896
2432,140479.3369770277
2433,145530.19142072284
2434,141731.25864652317
2435,158273.7386991839
2436,107737.80528770301
2437,119616.7059875546
2438,139170.571081805
2439,131912.97763313534
2440,139163.65949533987
2441,128153.52696982582
2442,128397.38318606224
2443,145258.50541486373
2444,145999.24931498483
2445,117302.06993470388
2446,168698.97536600253
2447,191474.73688263693
2448,176130.9676879756
2449,132238.6421786794
2450,172890.2101546638
2451,158522.94493099087
2452,204319.7051728948
2453,106126.63623265375
2454,134268.47686731766
2455,141460.35209830507
2456,139080.4027220343
2457,139932.28222442005
2458,132142.7566330275
2459,102067.00683298188
2460,139567.0246998329
2461,133786.26389006467
2462,142430.82220237097
2463,127560.73685371567
2464,195229.40348278216
2465,145932.8779207613
2466,126073.75968489386
2467,155010.80394976007
2468,118262.00085977578
2469,111707.73895525602
2470,198527.99221538857
2471,204468.4080965716
2472,179387.82803621964
2473,138899.87803602472
2474,125364.79132628406
2475,209375.01623151498
2476,125465.20638460238
2477,144628.22955132427
2478,167761.90331324458
2479,127590.65091720968
2480,157795.11710172487
2481,137497.75748242607
2482,129169.32408083194
2483,121033.07495980654
2484,135188.095940798
2485,131900.47320488916
2486,159845.31585077752
2487,213103.47001128527
2488,163098.90127226376
2489,157910.47085244194
2490,152871.43672090396
2491,113591.24137660037
2492,190040.1200571634
2493,173984.95169864115
2494,180732.1893331187
2495,124196.6283443681
2496,230401.80793338633
2497,162655.81870108034
2498,118772.96051832018
2499,117778.9290695973
2500,149694.4780772301
2501,160334.88130529627
2502,168354.19587576838
2503,123714.90444376139
2504,212787.0147883813
2505,198277.37962942844
2506,223783.72856791352
2507,246810.17853357288
2508,218567.7544717953
2509,200440.96240003963
2510,198055.61316757597
2511,166661.70426636448
2512,184448.6725376759
2513,201607.459512315
2514,246363.20693175908
2515,160447.24208543552
2516,170397.15205661213
2517,154314.76400787523
2518,158766.8597713609
2519,198741.51560432417
2520,197515.91344964106
2521,175497.90640299092
2522,204064.67860841565
2523,139149.00181813168
2524,149313.6763576658
2525,162086.6399002552
2526,149952.2181574495
2527,129440.67595015714
2528,121401.97657301833
2529,146046.71923089225
2530,137778.63801109683
2531,220458.2767079662
2532,201664.08266956417
2533,182944.95759790493
2534,209660.5586248398
2535,251054.69655277312
2536,206217.705592974
2537,194585.51363171794
2538,170097.24960380077
2539,179322.14194704033
2540,172855.40888978084
2541,170523.35635831906
2542,162828.85942435416
2543,153413.2376287379
2544,148647.59264340578
2545,171604.60465786298
2546,150172.49950946096
2547,159301.90825149644
2548,186280.12119460062
2549,182727.2157671602
2550,1553904.3184381833
2551,150130.41612463223
2552,149078.07718197245
2553,102928.45407928864
2554,141739.76671068236
2555,146869.09454475285
2556,124766.53407284792
2557,155096.2236756429
2558,226861.95397500152
2559,127566.71291819897
2560,150611.1349176389
2561,139740.6157607127
2562,127776.94625432737
2563,150832.96268566741
2564,172576.42495341285
2565,131119.7592690115
2566,162616.6171822663
2567,134416.68722043658
2568,200308.64472477202
2569,205872.48071313158
2570,115559.27694677093
2571,182836.4760224085
2572,133886.0725037621
2573,203287.47932309489
2574,225847.7277504127
2575,142937.02319695146
2576,143547.7719809889
2577,167660.17470767774
2578,116558.40145256283
2579,94616.52896755954
2580,149114.8414015559
2581,152170.62365407444
2582,144264.57998135805
2583,225974.19903043052
2584,171584.4284412205
2585,188964.98072542073
2586,193116.16334421534
2587,198415.35331407373
2588,146470.8169320711
2589,159520.56898084754
2590,218154.28209760253
2591,225399.36988764929
2592,215170.43852010512
2593,262282.5872274058
2594,192607.8393708468
2595,183571.60149731132
2596,271789.7823388231
2597,195359.14075454976
2598,263110.62228262797
2599,307752.70692376746
2600,202465.6598072517
2601,122258.29308679787
2602,110398.04223306595
2603,108515.3887391669
2604,120917.62960755295
2605,113924.90366004728
2606,153211.32787932563
2607,203242.3183808097
2608,230699.6567198838
2609,166442.0341992118
2610,122487.57343266791
2611,167355.19693301953
2612,165514.78714577743
2613,141835.2282834885
2614,133915.00185468092
2615,159705.82017989916
2616,154543.36370124773
2617,189591.77973525526
2618,221109.0062957821
2619,204329.26050890403
2620,169640.34434027993
2621,168093.71405002126
2622,170899.02588544582
2623,211896.05673264145
2624,248496.50029541503
2625,268253.0649869457
2626,169199.72802440228
2627,170494.0262705404
2628,325271.7232432147
2629,361973.9189273962
2630,296602.9905212378
2631,322069.75638469367
2632,309004.5136898012
2633,248365.87035923614
2634,307672.5590497147
2635,148193.27272626184
2636,199181.80131499888
2637,166704.05268216258
2638,230631.2470427089
2639,188728.3225589465
2640,169012.1472576899
2641,124656.91073332838
2642,189400.27508825297
2643,127765.63991220777
2644,142217.0130636149
2645,130579.25282874973
2646,119382.31083766237
2647,124613.31357666668
2648,155321.2137811037
2649,158508.34669351447
2650,138247.40771232202
2651,140878.17699528867
2652,306158.20414640935
2653,227898.04065169077
2654,225102.7840270613
2655,308982.9614047888
2656,259805.71070930775
2657,272718.4113003167
2658,234978.6237969457
2659,240517.0577439104
2660,283087.92746503034
2661,271354.63130146614
2662,284362.77519707114
2663,250907.5611673185
2664,216351.88405601066
2665,269587.7273160707
2666,232229.81341537848
2667,156214.50317270457
2668,160219.25819482034
2669,166093.0370677295
2670,233159.48862292874
2671,163400.94524899198
2672,176762.893818353
2673,193773.7809180138
2674,190784.27889328668
2675,157120.94688277668
2676,169537.728837949
2677,189610.43261435704
2678,185107.86707251996
2679,223705.16310502036
2680,232496.6135185605
2681,281324.90601169626
2682,266097.66326821677
2683,404409.6581433701
2684,260174.20498943157
2685,280166.5412900813
2686,220912.15554732073
2687,251244.9220123094
2688,193140.77756337114
2689,170932.5184710539
2690,314864.47720940574
2691,174846.0888411577
2692,132735.55268369688
2693,183014.86859895446
2694,141878.04455692726
2695,178633.96274174177
2696,169190.89863859743
2697,182756.67965653745
2698,199818.85208801588
2699,165767.1275153566
2700,147762.39136291857
2701,164433.59718947805
2702,135041.55839296393
2703,155424.07053064893
2704,150979.06357549762
2705,113111.97260264441
2706,137221.24549518625
2707,142746.09781652712
2708,136889.03696658177
2709,126672.8604896363
2710,134351.66163349088
2711,558174.9430645205
2712,290348.90883935016
2713,155271.79835913758
2714,140496.2180503442
2715,157948.30122287248
2716,145439.65768514512
2717,186866.04571394448
2718,198102.10321686708
2719,167765.4814671612
2720,178893.96353804792
2721,143601.68431656517
2722,179931.47110411475
2723,159996.38095332848
2724,129388.85777649454
2725,134984.93349087093
2726,155833.5795371085
2727,196614.6713358849
2728,183147.36005888338
2729,164066.16864327426
2730,153537.66616895932
2731,134731.638995758
2732,131922.31577864682
2733,178633.60484561967
2734,148848.57326108453
